time,user,wanna,count,res
2020-11-16 22:33:30.481746,username1,wanna scoop,16,успех
2020-11-16 22:33:30.481746,username6,wanna top,78,фейл
2020-11-16 22:33:30.481746,username7,wanna top,56,фейл
2020-11-16 22:33:30.481746,username5,wanna top,15,успех
2020-11-16 22:33:30.481746,username1,wanna top,11,фейл
2020-11-16 22:33:30.481746,username3,wanna scoop,42,успех
2020-11-16 22:33:30.481746,username8,wanna top,32,успех
2020-11-16 22:33:30.481746,username2,wanna top,12,успех
2020-11-16 22:33:30.481746,username8,wanna top,40,фейл
2020-11-16 22:33:30.481746,username3,wanna scoop,66,успех
2020-11-16 22:33:30.481746,username10,wanna scoop,80,успех
2020-11-16 22:33:30.481746,username6,wanna top,42,успех
2020-11-16 22:33:30.481746,username6,wanna top,6,успех
2020-11-16 22:33:30.481746,username6,wanna scoop,144,фейл
2020-11-16 22:33:30.481746,username7,wanna scoop,35,успех
2020-11-16 22:33:30.481746,username5,wanna scoop,25,успех
2020-11-16 22:33:30.481746,username7,wanna top,7,успех
2020-11-16 22:33:30.481746,username9,wanna top,171,фейл
2020-11-16 22:33:30.481746,username6,wanna scoop,6,успех
2020-11-16 22:33:30.481746,username6,wanna scoop,84,фейл
2020-11-16 22:33:30.481746,username8,wanna scoop,192,фейл
2020-11-16 22:33:30.481746,username1,wanna scoop,14,успех
2020-11-16 22:33:30.481746,username9,wanna top,171,успех
2020-11-16 22:33:30.481746,username1,wanna top,10,фейл
2020-11-16 22:33:30.481746,username5,wanna scoop,115,успех
2020-11-16 22:33:30.481746,username7,wanna scoop,21,успех
2020-11-16 22:33:30.481746,username10,wanna top,220,фейл
2020-11-16 22:33:30.481746,username8,wanna top,8,успех
2020-11-16 22:33:30.481746,username4,wanna scoop,12,успех
2020-11-16 22:33:30.481746,username7,wanna top,147,фейл
2020-11-16 22:33:30.481746,username7,wanna top,21,успех
2020-11-16 22:33:30.481746,username2,wanna top,48,успех
2020-11-16 22:33:30.481746,username4,wanna scoop,92,успех
2020-11-16 22:33:30.481746,username8,wanna scoop,96,фейл
2020-11-16 22:33:30.481746,username6,wanna top,36,успех
2020-11-16 22:33:30.481746,username1,wanna scoop,4,успех
2020-11-16 22:33:30.481746,username3,wanna scoop,45,успех
2020-11-16 22:33:30.481746,username10,wanna scoop,90,фейл
2020-11-16 22:33:30.481746,username4,wanna scoop,92,фейл
2020-11-16 22:33:30.481746,username10,wanna top,160,успех
2020-11-16 22:33:30.482748,username4,wanna scoop,4,успех
2020-11-16 22:33:30.482748,username6,wanna top,54,фейл
2020-11-16 22:33:30.482748,username9,wanna scoop,45,успех
2020-11-16 22:33:30.482748,username9,wanna scoop,90,успех
2020-11-16 22:33:30.482748,username9,wanna top,216,фейл
2020-11-16 22:33:30.482748,username10,wanna top,120,успех
2020-11-16 22:33:30.482748,username5,wanna scoop,125,успех
2020-11-16 22:33:30.482748,username1,wanna scoop,1,успех
2020-11-16 22:33:30.482748,username5,wanna top,35,успех
2020-11-16 22:33:30.482748,username1,wanna top,16,успех
2020-11-16 22:33:30.482748,username9,wanna scoop,144,фейл
2020-11-16 22:33:30.482748,username10,wanna top,210,фейл
2020-11-16 22:33:30.482748,username10,wanna scoop,90,фейл
2020-11-16 22:33:30.482748,username4,wanna top,60,успех
2020-11-16 22:33:30.482748,username1,wanna top,23,успех
2020-11-16 22:33:30.482748,username3,wanna top,39,фейл
2020-11-16 22:33:30.482748,username7,wanna top,105,фейл
2020-11-16 22:33:30.482748,username4,wanna scoop,60,успех
2020-11-16 22:33:30.482748,username9,wanna scoop,171,фейл
2020-11-16 22:33:30.482748,username3,wanna scoop,30,успех
2020-11-16 22:33:30.482748,username10,wanna scoop,140,фейл
2020-11-16 22:33:30.482748,username5,wanna top,85,успех
2020-11-16 22:33:30.482748,username6,wanna scoop,84,успех
2020-11-16 22:33:30.482748,username1,wanna scoop,20,успех
2020-11-16 22:33:30.482748,username3,wanna top,72,успех
2020-11-16 22:33:30.482748,username3,wanna scoop,69,успех
2020-11-16 22:33:30.482748,username8,wanna top,152,фейл
2020-11-16 22:33:30.482748,username1,wanna scoop,3,успех
2020-11-16 22:33:30.482748,username7,wanna scoop,105,фейл
2020-11-16 22:33:30.482748,username7,wanna top,147,фейл
2020-11-16 22:33:30.482748,username8,wanna top,120,успех
2020-11-16 22:33:30.482748,username6,wanna top,138,фейл
2020-11-16 22:33:30.482748,username7,wanna scoop,175,успех
2020-11-16 22:33:30.482748,username10,wanna top,220,фейл
2020-11-16 22:33:30.482748,username9,wanna scoop,198,фейл
2020-11-16 22:33:30.482748,username9,wanna scoop,45,фейл
2020-11-16 22:33:30.482748,username7,wanna top,21,успех
2020-11-16 22:33:30.482748,username7,wanna top,140,успех
2020-11-16 22:33:30.482748,username10,wanna scoop,20,успех
2020-11-16 22:33:30.482748,username5,wanna top,75,фейл
2020-11-16 22:33:30.482748,username3,wanna scoop,12,успех
2020-11-16 22:33:30.482748,username2,wanna top,26,успех
2020-11-16 22:33:30.482748,username8,wanna top,160,фейл
2020-11-16 22:33:30.482748,username2,wanna top,30,успех
2020-11-16 22:33:30.482748,username3,wanna scoop,27,успех
2020-11-16 22:33:30.482748,username8,wanna scoop,72,успех
2020-11-16 22:33:30.482748,username2,wanna scoop,44,успех
2020-11-16 22:33:30.482748,username8,wanna scoop,24,успех
2020-11-16 22:33:30.482748,username5,wanna scoop,35,фейл
2020-11-16 22:33:30.482748,username8,wanna scoop,16,успех
2020-11-16 22:33:30.482748,username7,wanna top,112,успех
2020-11-16 22:33:30.482748,username5,wanna top,40,успех
2020-11-16 22:33:30.482748,username3,wanna scoop,15,успех
2020-11-16 22:33:30.482748,username7,wanna top,7,успех
2020-11-16 22:33:30.482748,username1,wanna top,2,успех
2020-11-16 22:33:30.482748,username9,wanna scoop,45,успех
2020-11-16 22:33:30.482748,username2,wanna scoop,18,успех
2020-11-16 22:33:30.482748,username5,wanna scoop,90,фейл
2020-11-16 22:33:30.482748,username8,wanna scoop,184,фейл
2020-11-16 22:33:30.482748,username7,wanna top,175,фейл
2020-11-16 22:33:30.482748,username6,wanna scoop,150,фейл
2020-11-16 22:33:30.482748,username6,wanna scoop,66,успех
2020-11-16 22:33:30.482748,username9,wanna scoop,90,фейл
2020-11-16 22:33:30.482748,username8,wanna top,160,успех
2020-11-16 22:33:30.482748,username8,wanna scoop,144,успех
2020-11-16 22:33:30.482748,username10,wanna top,170,фейл
2020-11-16 22:33:30.482748,username5,wanna scoop,65,фейл
2020-11-16 22:33:30.482748,username4,wanna top,24,успех
2020-11-16 22:33:30.482748,username6,wanna scoop,42,успех
2020-11-16 22:33:30.482748,username1,wanna top,12,успех
2020-11-16 22:33:30.482748,username6,wanna top,96,успех
2020-11-16 22:33:30.482748,username3,wanna top,48,успех
2020-11-16 22:33:30.482748,username3,wanna scoop,39,успех
2020-11-16 22:33:30.482748,username2,wanna scoop,36,успех
2020-11-16 22:33:30.482748,username8,wanna scoop,80,успех
2020-11-16 22:33:30.482748,username3,wanna top,45,успех
2020-11-16 22:33:30.482748,username2,wanna scoop,14,успех
2020-11-16 22:33:30.482748,username2,wanna top,28,успех
2020-11-16 22:33:30.482748,username8,wanna top,72,успех
2020-11-16 22:33:30.482748,username7,wanna scoop,91,успех
2020-11-16 22:33:30.482748,username10,wanna top,180,фейл
2020-11-16 22:33:30.482748,username9,wanna top,162,фейл
2020-11-16 22:33:30.482748,username3,wanna top,36,успех
2020-11-16 22:33:30.482748,username2,wanna top,8,успех
2020-11-16 22:33:30.482748,username3,wanna top,33,успех
2020-11-16 22:33:30.482748,username4,wanna top,88,фейл
2020-11-16 22:33:30.482748,username7,wanna top,14,успех
2020-11-16 22:33:30.482748,username8,wanna scoop,192,фейл
2020-11-16 22:33:30.482748,username9,wanna top,162,фейл
2020-11-16 22:33:30.482748,username9,wanna scoop,180,фейл
2020-11-16 22:33:30.482748,username10,wanna top,130,фейл
2020-11-16 22:33:30.482748,username4,wanna scoop,12,успех
2020-11-16 22:33:30.483741,username1,wanna scoop,13,успех
2020-11-16 22:33:30.483741,username8,wanna top,24,успех
2020-11-16 22:33:30.483741,username3,wanna top,57,фейл
2020-11-16 22:33:30.483741,username5,wanna scoop,20,успех
2020-11-16 22:33:30.483741,username8,wanna scoop,184,фейл
2020-11-16 22:33:30.483741,username1,wanna top,14,успех
2020-11-16 22:33:30.483741,username2,wanna scoop,20,успех
2020-11-16 22:33:30.483741,username7,wanna top,168,фейл
2020-11-16 22:33:30.483741,username2,wanna top,10,успех
2020-11-16 22:33:30.483741,username1,wanna scoop,21,успех
2020-11-16 22:33:30.483741,username8,wanna scoop,104,успех
2020-11-16 22:33:30.483741,username2,wanna top,14,успех
2020-11-16 22:33:30.483741,username8,wanna top,64,успех
2020-11-16 22:33:30.483741,username10,wanna top,110,успех
2020-11-16 22:33:30.483741,username10,wanna top,150,фейл
2020-11-16 22:33:30.483741,username8,wanna scoop,176,успех
2020-11-16 22:33:30.483741,username9,wanna top,54,успех
2020-11-16 22:33:30.483741,username4,wanna scoop,28,успех
2020-11-16 22:33:30.483741,username10,wanna scoop,110,фейл
2020-11-16 22:33:30.483741,username2,wanna top,10,успех
2020-11-16 22:33:30.483741,username5,wanna scoop,65,фейл
2020-11-16 22:33:30.483741,username4,wanna top,84,успех
2020-11-16 22:33:30.483741,username5,wanna top,80,фейл
2020-11-16 22:33:30.483741,username2,wanna top,46,успех
2020-11-16 22:33:30.483741,username5,wanna top,60,фейл
2020-11-16 22:33:30.483741,username2,wanna top,2,успех
2020-11-16 22:33:30.483741,username7,wanna scoop,126,успех
2020-11-16 22:33:30.483741,username6,wanna top,138,фейл
2020-11-16 22:33:30.483741,username3,wanna top,51,успех
2020-11-16 22:33:30.483741,username5,wanna top,10,успех
2020-11-16 22:33:30.483741,username9,wanna scoop,108,успех
2020-11-16 22:33:30.483741,username1,wanna top,12,успех
2020-11-16 22:33:30.483741,username2,wanna top,8,успех
2020-11-16 22:33:30.483741,username1,wanna scoop,11,успех
2020-11-16 22:33:30.483741,username10,wanna scoop,250,фейл
2020-11-16 22:33:30.483741,username7,wanna scoop,168,фейл
2020-11-16 22:33:30.483741,username5,wanna scoop,25,успех
2020-11-16 22:33:30.483741,username6,wanna scoop,18,фейл
2020-11-16 22:33:30.483741,username5,wanna scoop,45,фейл
2020-11-16 22:33:30.483741,username8,wanna scoop,136,фейл
2020-11-16 22:33:30.483741,username3,wanna scoop,18,фейл
2020-11-16 22:33:30.483741,username7,wanna scoop,70,фейл
2020-11-16 22:33:30.483741,username10,wanna top,190,успех
2020-11-16 22:33:30.483741,username7,wanna top,70,фейл
2020-11-16 22:33:30.483741,username8,wanna top,120,фейл
2020-11-16 22:33:30.483741,username9,wanna top,36,фейл
2020-11-16 22:33:30.483741,username5,wanna top,15,фейл
2020-11-16 22:33:30.483741,username7,wanna top,63,фейл
2020-11-16 22:33:30.483741,username6,wanna scoop,24,успех
2020-11-16 22:33:30.483741,username9,wanna top,162,фейл
2020-11-16 22:33:30.483741,username10,wanna top,110,фейл
2020-11-16 22:33:30.483741,username5,wanna scoop,80,успех
2020-11-16 22:33:30.483741,username10,wanna scoop,10,успех
2020-11-16 22:33:30.483741,username10,wanna top,110,успех
2020-11-16 22:33:30.483741,username1,wanna scoop,23,успех
2020-11-16 22:33:30.483741,username10,wanna top,170,фейл
2020-11-16 22:33:30.483741,username10,wanna top,110,фейл
2020-11-16 22:33:30.483741,username8,wanna scoop,144,успех
2020-11-16 22:33:30.483741,username1,wanna top,2,успех
2020-11-16 22:33:30.483741,username9,wanna scoop,144,фейл
2020-11-16 22:33:30.483741,username3,wanna scoop,33,фейл
2020-11-16 22:33:30.483741,username6,wanna top,132,успех
2020-11-16 22:33:30.483741,username5,wanna top,85,фейл
2020-11-16 22:33:30.483741,username4,wanna scoop,64,успех
2020-11-16 22:33:30.483741,username1,wanna top,14,успех
2020-11-16 22:33:30.483741,username2,wanna scoop,28,успех
2020-11-16 22:33:30.483741,username10,wanna scoop,130,фейл
2020-11-16 22:33:30.483741,username7,wanna top,14,успех
2020-11-16 22:33:30.483741,username1,wanna top,10,успех
2020-11-16 22:33:30.483741,username2,wanna scoop,2,успех
2020-11-16 22:33:30.483741,username4,wanna top,88,успех
2020-11-16 22:33:30.483741,username2,wanna top,42,фейл
2020-11-16 22:33:30.483741,username3,wanna top,60,фейл
2020-11-16 22:33:30.483741,username2,wanna scoop,28,успех
2020-11-16 22:33:30.483741,username9,wanna scoop,144,успех
2020-11-16 22:33:30.483741,username7,wanna top,133,успех
2020-11-16 22:33:30.483741,username8,wanna top,168,фейл
2020-11-16 22:33:30.483741,username9,wanna top,81,фейл
2020-11-16 22:33:30.483741,username1,wanna top,2,успех
2020-11-16 22:33:30.483741,username8,wanna scoop,96,успех
2020-11-16 22:33:30.483741,username1,wanna scoop,22,успех
2020-11-16 22:33:30.483741,username2,wanna scoop,22,успех
2020-11-16 22:33:30.483741,username2,wanna scoop,48,фейл
2020-11-16 22:33:30.483741,username10,wanna scoop,30,фейл
2020-11-16 22:33:30.483741,username5,wanna top,50,успех
2020-11-16 22:33:30.483741,username4,wanna top,80,успех
2020-11-16 22:33:30.483741,username10,wanna top,140,фейл
2020-11-16 22:33:30.483741,username10,wanna scoop,110,успех
2020-11-16 22:33:30.483741,username3,wanna top,15,успех
2020-11-16 22:33:30.484745,username3,wanna scoop,72,фейл
2020-11-16 22:33:30.484745,username9,wanna scoop,216,фейл
2020-11-16 22:33:30.484745,username7,wanna top,119,успех
2020-11-16 22:33:30.484745,username1,wanna scoop,2,успех
2020-11-16 22:33:30.484745,username6,wanna top,6,успех
2020-11-16 22:33:30.484745,username4,wanna scoop,68,успех
2020-11-16 22:33:30.484745,username2,wanna top,4,успех
2020-11-16 22:33:30.484745,username7,wanna top,28,успех
2020-11-16 22:33:30.484745,username9,wanna scoop,108,успех
2020-11-16 22:33:30.484745,username6,wanna scoop,132,фейл
2020-11-16 22:33:30.484745,username4,wanna scoop,88,фейл
2020-11-16 22:33:30.484745,username10,wanna top,210,фейл
2020-11-16 22:33:30.484745,username4,wanna scoop,12,успех
2020-11-16 22:33:30.484745,username6,wanna scoop,66,фейл
2020-11-16 22:33:30.484745,username6,wanna scoop,150,фейл
2020-11-16 22:33:30.484745,username4,wanna scoop,48,фейл
2020-11-16 22:33:30.484745,username7,wanna top,98,успех
2020-11-16 22:33:30.484745,username1,wanna scoop,8,успех
2020-11-16 22:33:30.484745,username1,wanna scoop,21,успех
2020-11-16 22:33:30.484745,username4,wanna top,32,успех
2020-11-16 22:33:30.484745,username3,wanna top,57,успех
2020-11-16 22:33:30.484745,username8,wanna top,176,фейл
2020-11-16 22:33:30.484745,username5,wanna scoop,40,успех
2020-11-16 22:33:30.484745,username2,wanna scoop,22,успех
2020-11-16 22:33:30.484745,username6,wanna scoop,90,успех
2020-11-16 22:33:30.484745,username9,wanna top,135,успех
2020-11-16 22:33:30.484745,username8,wanna scoop,72,успех
2020-11-16 22:33:30.484745,username5,wanna scoop,125,фейл
2020-11-16 22:33:30.484745,username7,wanna top,7,успех
2020-11-16 22:33:30.484745,username8,wanna scoop,24,успех
2020-11-16 22:33:30.484745,username9,wanna top,54,успех
2020-11-16 22:33:30.484745,username7,wanna top,112,фейл
2020-11-16 22:33:30.484745,username9,wanna top,72,успех
2020-11-16 22:33:30.484745,username5,wanna scoop,40,успех
2020-11-16 22:33:30.484745,username3,wanna top,48,успех
2020-11-16 22:33:30.484745,username1,wanna scoop,24,успех
2020-11-16 22:33:30.484745,username2,wanna top,48,фейл
2020-11-16 22:33:30.484745,username10,wanna scoop,200,фейл
2020-11-16 22:33:30.484745,username6,wanna scoop,102,успех
2020-11-16 22:33:30.484745,username2,wanna scoop,2,успех
2020-11-16 22:33:30.484745,username1,wanna scoop,4,успех
2020-11-16 22:33:30.484745,username1,wanna scoop,23,успех
2020-11-16 22:33:30.484745,username10,wanna scoop,250,фейл
2020-11-16 22:33:30.484745,username5,wanna scoop,30,успех
2020-11-16 22:33:30.484745,username10,wanna top,100,успех
2020-11-16 22:33:30.484745,username6,wanna top,108,фейл
2020-11-16 22:33:30.484745,username8,wanna scoop,184,фейл
2020-11-16 22:33:30.484745,username4,wanna top,60,успех
2020-11-16 22:33:30.484745,username1,wanna top,21,успех
2020-11-16 22:33:30.484745,username1,wanna top,17,фейл
2020-11-16 22:33:30.484745,username1,wanna top,9,фейл
2020-11-16 22:33:30.484745,username3,wanna top,51,фейл
2020-11-16 22:33:30.484745,username8,wanna scoop,112,успех
2020-11-16 22:33:30.484745,username1,wanna scoop,13,успех
2020-11-16 22:33:30.484745,username8,wanna scoop,184,фейл
2020-11-16 22:33:30.484745,username5,wanna scoop,35,успех
2020-11-16 22:33:30.484745,username8,wanna scoop,160,фейл
2020-11-16 22:33:30.484745,username10,wanna scoop,240,фейл
2020-11-16 22:33:30.484745,username6,wanna top,72,успех
2020-11-16 22:33:30.484745,username6,wanna top,84,успех
2020-11-16 22:33:30.484745,username4,wanna scoop,52,успех
2020-11-16 22:33:30.484745,username6,wanna scoop,30,успех
2020-11-16 22:33:30.484745,username8,wanna top,32,успех
2020-11-16 22:33:30.484745,username8,wanna top,120,фейл
2020-11-16 22:33:30.484745,username2,wanna scoop,12,успех
2020-11-16 22:33:30.484745,username4,wanna scoop,64,успех
2020-11-16 22:33:30.484745,username8,wanna top,200,фейл
2020-11-16 22:33:30.484745,username10,wanna scoop,230,фейл
2020-11-16 22:33:30.484745,username9,wanna scoop,18,успех
2020-11-16 22:33:30.485739,username7,wanna top,168,фейл
2020-11-16 22:33:30.485739,username7,wanna scoop,84,фейл
2020-11-16 22:33:30.485739,username10,wanna scoop,150,фейл
2020-11-16 22:33:30.485739,username10,wanna scoop,90,фейл
2020-11-16 22:33:30.485739,username9,wanna top,18,успех
2020-11-16 22:33:30.485739,username8,wanna top,8,успех
2020-11-16 22:33:30.485739,username8,wanna scoop,184,фейл
2020-11-16 22:33:30.485739,username10,wanna scoop,180,фейл
2020-11-16 22:33:30.485739,username6,wanna top,120,успех
2020-11-16 22:33:30.485739,username5,wanna scoop,45,успех
2020-11-16 22:33:30.485739,username10,wanna top,140,фейл
2020-11-16 22:33:30.485739,username3,wanna scoop,69,успех
2020-11-16 22:33:30.485739,username4,wanna scoop,44,успех
2020-11-16 22:33:30.485739,username3,wanna top,45,успех
2020-11-16 22:33:30.485739,username6,wanna top,42,успех
2020-11-16 22:33:30.485739,username3,wanna scoop,57,успех
2020-11-16 22:33:30.485739,username2,wanna top,36,успех
2020-11-16 22:33:30.485739,username7,wanna top,91,успех
2020-11-16 22:33:30.485739,username6,wanna top,78,фейл
2020-11-16 22:33:30.485739,username10,wanna top,190,фейл
2020-11-16 22:33:30.485739,username10,wanna scoop,20,успех
2020-11-16 22:33:30.485739,username5,wanna scoop,110,успех
2020-11-16 22:33:30.485739,username10,wanna top,140,фейл
2020-11-16 22:33:30.485739,username3,wanna scoop,15,успех
2020-11-16 22:33:30.485739,username4,wanna top,96,успех
2020-11-16 22:33:30.485739,username3,wanna top,24,успех
2020-11-16 22:33:30.485739,username4,wanna scoop,56,успех
2020-11-16 22:33:30.485739,username2,wanna top,28,успех
2020-11-16 22:33:30.485739,username2,wanna scoop,4,успех
2020-11-16 22:33:30.485739,username4,wanna top,56,успех
2020-11-16 22:33:30.485739,username9,wanna scoop,225,фейл
2020-11-16 22:33:30.485739,username8,wanna scoop,64,успех
2020-11-16 22:33:30.485739,username8,wanna top,112,фейл
2020-11-16 22:33:30.485739,username4,wanna top,80,фейл
2020-11-16 22:33:30.485739,username9,wanna scoop,81,успех
2020-11-16 22:33:30.485739,username7,wanna top,56,успех
2020-11-16 22:33:30.485739,username1,wanna scoop,23,успех
2020-11-16 22:33:30.485739,username6,wanna scoop,102,фейл
2020-11-16 22:33:30.485739,username3,wanna scoop,27,успех
2020-11-16 22:33:30.485739,username10,wanna scoop,200,фейл
2020-11-16 22:33:30.485739,username5,wanna top,50,успех
2020-11-16 22:33:30.485739,username10,wanna top,180,фейл
2020-11-16 22:33:30.485739,username5,wanna scoop,75,успех
2020-11-16 22:33:30.485739,username10,wanna scoop,250,фейл
2020-11-16 22:33:30.485739,username1,wanna top,13,успех
2020-11-16 22:33:30.485739,username5,wanna top,50,успех
2020-11-16 22:33:30.485739,username2,wanna top,50,успех
2020-11-16 22:33:30.485739,username1,wanna top,11,успех
2020-11-16 22:33:30.485739,username1,wanna scoop,16,успех
2020-11-16 22:33:30.485739,username3,wanna top,69,фейл
2020-11-16 22:33:30.485739,username7,wanna scoop,28,успех
2020-11-16 22:33:30.485739,username10,wanna top,210,фейл
2020-11-16 22:33:30.485739,username6,wanna scoop,96,успех
2020-11-16 22:33:30.485739,username6,wanna top,66,успех
2020-11-16 22:33:30.485739,username2,wanna scoop,34,успех
2020-11-16 22:33:30.485739,username8,wanna top,88,успех
2020-11-16 22:33:30.485739,username10,wanna top,210,фейл
2020-11-16 22:33:30.485739,username3,wanna scoop,6,успех
2020-11-16 22:33:30.485739,username7,wanna scoop,105,успех
2020-11-16 22:33:30.485739,username7,wanna top,112,успех
2020-11-16 22:33:30.485739,username10,wanna scoop,170,фейл
2020-11-16 22:33:30.485739,username10,wanna scoop,80,успех
2020-11-16 22:33:30.485739,username8,wanna top,152,фейл
2020-11-16 22:33:30.485739,username6,wanna top,78,успех
2020-11-16 22:33:30.485739,username3,wanna scoop,27,успех
2020-11-16 22:33:30.485739,username3,wanna scoop,42,успех
2020-11-16 22:33:30.485739,username4,wanna top,88,успех
2020-11-16 22:33:30.485739,username9,wanna scoop,72,успех
2020-11-16 22:33:30.485739,username2,wanna top,34,успех
2020-11-16 22:33:30.485739,username4,wanna scoop,24,успех
2020-11-16 22:33:30.485739,username2,wanna scoop,22,успех
2020-11-16 22:33:30.485739,username5,wanna scoop,70,фейл
2020-11-16 22:33:30.485739,username8,wanna scoop,128,фейл
2020-11-16 22:33:30.485739,username2,wanna scoop,8,успех
2020-11-16 22:33:30.485739,username8,wanna top,160,фейл
2020-11-16 22:33:30.485739,username2,wanna top,20,успех
2020-11-16 22:33:30.485739,username3,wanna scoop,75,успех
2020-11-16 22:33:30.485739,username7,wanna top,140,успех
2020-11-16 22:33:30.485739,username4,wanna top,24,успех
2020-11-16 22:33:30.485739,username10,wanna scoop,120,успех
2020-11-16 22:33:30.485739,username8,wanna top,80,успех
2020-11-16 22:33:30.485739,username2,wanna scoop,32,успех
2020-11-16 22:33:30.485739,username7,wanna top,77,успех
2020-11-16 22:33:30.485739,username10,wanna top,90,фейл
2020-11-16 22:33:30.485739,username9,wanna scoop,9,успех
2020-11-16 22:33:30.485739,username5,wanna top,10,успех
2020-11-16 22:33:30.485739,username3,wanna top,42,фейл
2020-11-16 22:33:30.485739,username9,wanna scoop,36,успех
2020-11-16 22:33:30.485739,username8,wanna scoop,40,успех
2020-11-16 22:33:30.485739,username4,wanna scoop,4,успех
2020-11-16 22:33:30.485739,username4,wanna top,8,успех
2020-11-16 22:33:30.485739,username3,wanna top,39,успех
2020-11-16 22:33:30.486734,username6,wanna scoop,66,успех
2020-11-16 22:33:30.486734,username10,wanna scoop,140,фейл
2020-11-16 22:33:30.486734,username4,wanna top,88,успех
2020-11-16 22:33:30.486734,username1,wanna scoop,20,успех
2020-11-16 22:33:30.486734,username5,wanna top,115,фейл
2020-11-16 22:33:30.486734,username4,wanna top,88,фейл
2020-11-16 22:33:30.486734,username6,wanna scoop,84,успех
2020-11-16 22:33:30.486734,username4,wanna scoop,60,фейл
2020-11-16 22:33:30.486734,username9,wanna scoop,135,фейл
2020-11-16 22:33:30.486734,username7,wanna scoop,35,успех
2020-11-16 22:33:30.486734,username4,wanna scoop,56,фейл
2020-11-16 22:33:30.486734,username10,wanna top,220,фейл
2020-11-16 22:33:30.486734,username6,wanna top,120,успех
2020-11-16 22:33:30.486734,username3,wanna top,6,успех
2020-11-16 22:33:30.486734,username8,wanna top,192,фейл
2020-11-16 22:33:30.486734,username8,wanna top,56,фейл
2020-11-16 22:33:30.486734,username4,wanna top,68,фейл
2020-11-16 22:33:30.486734,username2,wanna top,36,успех
2020-11-16 22:33:30.486734,username2,wanna top,26,фейл
2020-11-16 22:33:30.486734,username8,wanna top,8,успех
2020-11-16 22:33:30.486734,username6,wanna scoop,12,успех
2020-11-16 22:33:30.486734,username5,wanna scoop,50,успех
2020-11-16 22:33:30.486734,username3,wanna top,30,успех
2020-11-16 22:33:30.486734,username10,wanna top,160,фейл
2020-11-16 22:33:30.486734,username6,wanna scoop,18,успех
2020-11-16 22:33:30.486734,username2,wanna top,38,успех
2020-11-16 22:33:30.486734,username3,wanna scoop,15,успех
2020-11-16 22:33:30.486734,username8,wanna scoop,8,успех
2020-11-16 22:33:30.486734,username5,wanna scoop,40,успех
2020-11-16 22:33:30.486734,username4,wanna top,32,успех
2020-11-16 22:33:30.486734,username10,wanna top,230,фейл
2020-11-16 22:33:30.486734,username6,wanna top,6,успех
2020-11-16 22:33:30.486734,username6,wanna scoop,24,успех
2020-11-16 22:33:30.486734,username4,wanna scoop,20,успех
2020-11-16 22:33:30.486734,username3,wanna scoop,45,успех
2020-11-16 22:33:30.486734,username4,wanna top,20,успех
2020-11-16 22:33:30.486734,username3,wanna top,48,успех
2020-11-16 22:33:30.486734,username9,wanna top,99,фейл
2020-11-16 22:33:30.486734,username3,wanna scoop,57,успех
2020-11-16 22:33:30.486734,username9,wanna scoop,90,фейл
2020-11-16 22:33:30.486734,username9,wanna scoop,126,фейл
2020-11-16 22:33:30.486734,username8,wanna scoop,112,фейл
2020-11-16 22:33:30.486734,username10,wanna scoop,60,успех
2020-11-16 22:33:30.486734,username8,wanna scoop,96,фейл
2020-11-16 22:33:30.486734,username7,wanna scoop,7,успех
2020-11-16 22:33:30.486734,username4,wanna top,44,успех
2020-11-16 22:33:30.486734,username1,wanna scoop,25,успех
2020-11-16 22:33:30.486734,username4,wanna top,100,успех
2020-11-16 22:33:30.486734,username2,wanna top,14,успех
2020-11-16 22:33:30.486734,username4,wanna scoop,40,успех
2020-11-16 22:33:30.486734,username8,wanna top,48,успех
2020-11-16 22:33:30.486734,username6,wanna top,12,успех
2020-11-16 22:33:30.486734,username2,wanna scoop,48,успех
2020-11-16 22:33:30.486734,username10,wanna scoop,20,успех
2020-11-16 22:33:30.486734,username3,wanna top,33,успех
2020-11-16 22:33:30.486734,username2,wanna top,14,успех
2020-11-16 22:33:30.486734,username8,wanna top,160,фейл
2020-11-16 22:33:30.486734,username1,wanna top,23,успех
2020-11-16 22:33:30.486734,username10,wanna top,200,фейл
2020-11-16 22:33:30.486734,username3,wanna top,60,фейл
2020-11-16 22:33:30.486734,username3,wanna scoop,60,успех
2020-11-16 22:33:30.486734,username7,wanna top,77,успех
2020-11-16 22:33:30.486734,username10,wanna scoop,220,фейл
2020-11-16 22:33:30.486734,username10,wanna top,230,фейл
2020-11-16 22:33:30.486734,username2,wanna scoop,8,успех
2020-11-16 22:33:30.486734,username8,wanna top,8,успех
2020-11-16 22:33:30.486734,username2,wanna top,16,успех
2020-11-16 22:33:30.486734,username3,wanna top,33,фейл
2020-11-16 22:33:30.486734,username2,wanna top,30,фейл
2020-11-16 22:33:30.486734,username6,wanna scoop,84,успех
2020-11-16 22:33:30.486734,username5,wanna top,120,фейл
2020-11-16 22:33:30.486734,username4,wanna top,44,успех
2020-11-16 22:33:30.486734,username2,wanna scoop,40,успех
2020-11-16 22:33:30.486734,username4,wanna scoop,24,успех
2020-11-16 22:33:30.486734,username3,wanna scoop,30,успех
2020-11-16 22:33:30.486734,username8,wanna scoop,72,фейл
2020-11-16 22:33:30.486734,username2,wanna scoop,16,успех
2020-11-16 22:33:30.486734,username4,wanna scoop,68,фейл
